country,state,date,label,value
1,13,1994-01-01,Deposição de dejetos,7834.509992341279
1,13,1994-01-01,Manejo de dejetos,2104.361256051153
1,13,1994-01-01,Queima resíduos de colheita,37.27660992
1,13,1995-01-01,Fertilizante,11.613903126152351
1,13,1995-01-01,Adubos organicos,613.9202053809148
1,13,1995-01-01,Deposição de dejetos,8458.612632515962
1,13,1995-01-01,Manejo de dejetos,2295.1044874294516
1,13,1995-01-01,Queima resíduos de colheita,18.936128639999996
1,13,1996-01-01,Fertilizante,10.638983460867616
1,13,1996-01-01,Adubos organicos,494.6790197162275
1,13,1996-01-01,Deposição de dejetos,7630.569052815198
1,13,1996-01-01,Manejo de dejetos,1857.4364774096562
1,13,1996-01-01,Queima resíduos de colheita,2.816776512
1,13,1997-01-01,Fertilizante,14.792997710693673
1,13,1997-01-01,Adubos organicos,541.0468008162057
1,13,1997-01-01,Deposição de dejetos,8054.418452030289
1,13,1997-01-01,Manejo de dejetos,2019.6826463726052
1,13,1997-01-01,Queima resíduos de colheita,3.1106855788799996
1,13,1998-01-01,Fertilizante,21.088942100184173
1,13,1998-01-01,Adubos organicos,576.0128553379263
1,13,1998-01-01,Deposição de dejetos,8466.323734293335
1,13,1998-01-01,Manejo de dejetos,2157.3950217466186
1,13,1998-01-01,Queima resíduos de colheita,47.709323595648
1,13,1999-01-01,Fertilizante,25.890460940128673
1,13,1999-01-01,Adubos organicos,606.5197692892409
1,13,1999-01-01,Deposição de dejetos,8643.78962734487
1,13,1999-01-01,Manejo de dejetos,2282.726012315802
1,13,1999-01-01,Queima resíduos de colheita,58.468396086144004
1,13,2000-01-01,Fertilizante,26.132059788002465
1,13,2000-01-01,Adubos organicos,639.6002937161765
1,13,2000-01-01,Deposição de dejetos,8823.357601371923
1,13,2000-01-01,Manejo de dejetos,2415.4292131079856
1,13,2000-01-01,Queima resíduos de colheita,65.881157289024
1,13,2001-01-01,Fertilizante,31.066127160001706
1,13,2001-01-01,Adubos organicos,673.9883603028018
1,13,2001-01-01,Deposição de dejetos,9022.527692620002
1,13,2001-01-01,Manejo de dejetos,2558.0799618458327
1,13,2001-01-01,Queima resíduos de colheita,72.901371371136
1,13,2002-01-01,Fertilizante,34.14926258681524
1,13,2002-01-01,Adubos organicos,738.7104338708643
1,13,2002-01-01,Deposição de dejetos,9371.914717370295
1,13,2002-01-01,Manejo de dejetos,2872.8594453163855
1,13,2002-01-01,Queima resíduos de colheita,74.85714486624
1,13,2003-01-01,Fertilizante,44.550238902133245
1,13,2003-01-01,Adubos organicos,700.1296542389082
1,13,2003-01-01,Deposição de dejetos,11399.670602512118
1,13,2003-01-01,Manejo de dejetos,2700.6895595531437
1,13,2003-01-01,Queima resíduos de colheita,70.59759214463999
1,13,2004-01-01,Fertilizante,53.06073693990016
1,13,2004-01-01,Adubos organicos,711.8612340519165
1,13,2004-01-01,Deposição de dejetos,11762.77867864639
1,13,2004-01-01,Manejo de dejetos,2754.738603928234
1,13,2004-01-01,Queima resíduos de colheita,72.12026757196799
1,13,2005-01-01,Fertilizante,51.629774937456155
1,13,2005-01-01,Adubos organicos,743.026196971313
1,13,2005-01-01,Deposição de dejetos,12164.980787378916
1,13,2005-01-01,Manejo de dejetos,2918.5801073549483
1,13,2005-01-01,Queima resíduos de colheita,103.07492519174401
1,13,2006-01-01,Fertilizante,55.323693823191014
1,13,2006-01-01,Adubos organicos,777.8845203441871
1,13,2006-01-01,Deposição de dejetos,12203.152610067893
1,13,2006-01-01,Manejo de dejetos,3073.224650996902
1,13,2006-01-01,Queima resíduos de colheita,100.914324331392
1,13,2007-01-01,Fertilizante,123.29765430672832
1,13,2007-01-01,Adubos organicos,485.9030924969833
1,13,2007-01-01,Deposição de dejetos,11800.348001898643
1,13,2007-01-01,Manejo de dejetos,2038.3954716705568
1,13,2007-01-01,Queima resíduos de colheita,93.55369491071998
1,13,2008-01-01,Fertilizante,67.84628014989497
1,13,2008-01-01,Adubos organicos,591.7326073612837
1,13,2008-01-01,Deposição de dejetos,13386.281049302213
1,13,2008-01-01,Manejo de dejetos,2309.3880651505783
1,13,2008-01-01,Queima resíduos de colheita,83.282927519616
1,13,2009-01-01,Fertilizante,110.31121660896612
1,13,2009-01-01,Adubos organicos,618.2451638211768
1,13,2009-01-01,Deposição de dejetos,13865.202641311906
1,13,2009-01-01,Manejo de dejetos,2385.933420372368
1,13,2009-01-01,Queima resíduos de colheita,69.309880464
1,13,2010-01-01,Fertilizante,78.30440427734243
1,13,2010-01-01,Adubos organicos,627.2272724485107
1,13,2010-01-01,Deposição de dejetos,14237.322020036941
1,13,2010-01-01,Manejo de dejetos,2362.6468986852988
1,13,2010-01-01,Queima resíduos de colheita,53.287248326400004
1,13,2011-01-01,Fertilizante,105.24096250364128
1,13,2011-01-01,Adubos organicos,677.5230683748498
1,13,2011-01-01,Deposição de dejetos,15123.751837129295
1,13,2011-01-01,Manejo de dejetos,2564.5855204701293
1,13,2011-01-01,Queima resíduos de colheita,41.869297008
1,13,2012-01-01,Fertilizante,142.66846276550632
1,13,2012-01-01,Adubos organicos,617.1568395017817
1,13,2012-01-01,Deposição de dejetos,15093.903511228955
1,13,2012-01-01,Manejo de dejetos,2354.4165008984855
1,13,2012-01-01,Queima resíduos de colheita,31.184072726399997
1,13,2013-01-01,Fertilizante,174.85799664951932
1,13,2013-01-01,Adubos organicos,598.7199009386017
1,13,2013-01-01,Deposição de dejetos,15231.083537274184
1,13,2013-01-01,Manejo de dejetos,2269.726164763396
1,13,2013-01-01,Queima resíduos de colheita,23.413824191999996
1,13,2014-01-01,Fertilizante,198.1371578207747
1,13,2014-01-01,Adubos organicos,606.9173785315908
1,13,2014-01-01,Deposição de dejetos,14410.143830797055
1,13,2014-01-01,Manejo de dejetos,2347.862107214859
1,13,2014-01-01,Queima resíduos de colheita,20.82312511488
1,13,2015-01-01,Fertilizante,154.22377720070077
1,13,2015-01-01,Adubos organicos,582.5768492143906
1,13,2015-01-01,Deposição de dejetos,13508.765952864649
1,13,2015-01-01,Manejo de dejetos,2291.9653188330417
1,13,2015-01-01,Queima resíduos de colheita,12.765852823680001
1,13,2016-01-01,Fertilizante,192.4640077326744
1,13,2016-01-01,Adubos organicos,573.2835943935504
1,13,2016-01-01,Deposição de dejetos,13787.66057025515
1,13,2016-01-01,Manejo de dejetos,2170.9303145418585
1,13,2016-01-01,Queima resíduos de colheita,4.5124233369599995
1,13,2017-01-01,Fertilizante,210.70195490336624
1,13,2017-01-01,Adubos organicos,552.7336141494025
1,13,2017-01-01,Deposição de dejetos,13969.924636783177
1,13,2017-01-01,Manejo de dejetos,2122.699813331789
1,13,2017-01-01,Queima resíduos de colheita,4.673961895680001
1,13,2018-01-01,Fertilizante,211.81922929980868
1,13,2018-01-01,Adubos organicos,555.3668952815585
1,13,2018-01-01,Deposição de dejetos,14455.268388397248
1,13,2018-01-01,Manejo de dejetos,2171.6202129627186
1,13,2018-01-01,Queima resíduos de colheita,3.4481813836799997
1,13,2019-01-01,Fertilizante,149.29511846690102
1,13,2019-01-01,Adubos organicos,587.8924824089154
1,13,2019-01-01,Deposição de dejetos,15127.278555779701
1,13,2019-01-01,Manejo de dejetos,2369.717666486876
1,13,2019-01-01,Queima resíduos de colheita,0.14386014719999995
1,13,2020-01-01,Fertilizante,242.49568833830367
1,13,2020-01-01,Adubos organicos,599.9146183019438
1,13,2020-01-01,Deposição de dejetos,13608.392682747039
1,13,2020-01-01,Manejo de dejetos,2472.839600050702
1,13,2020-01-01,Queima resíduos de colheita,3.0698508825599995
1,13,2021-01-01,Fertilizante,260.2647689493001
1,13,2021-01-01,Adubos organicos,635.4615387060293
1,13,2021-01-01,Deposição de dejetos,14555.748246733589
1,13,2021-01-01,Manejo de dejetos,2618.2315363611074
1,13,2021-01-01,Queima resíduos de colheita,2.88999051264
1,14,1990-01-01,Fertilizante,9.868049906347835
1,14,1990-01-01,Adubos organicos,315.7186117008069
1,14,1990-01-01,Deposição de dejetos,4277.824057126935
1,14,1990-01-01,Manejo de dejetos,902.6641768323319
1,14,1991-01-01,Fertilizante,11.51925117247484
1,14,1991-01-01,Adubos organicos,315.7186117008069
1,14,1991-01-01,Deposição de dejetos,4277.824057126935
1,14,1991-01-01,Manejo de dejetos,902.6641768323319
1,14,1991-01-01,Queima resíduos de colheita,0.2620992
1,14,1992-01-01,Fertilizante,16.12593705044918
