state,date,label,nutrient,value
23,2003-01-01,Dejetos galináceos,N,9841.29146
23,2003-01-01,Dejetos suínos,N,15155.858799999998
23,2004-01-01,Dejetos galináceos,N,9974.68952
23,2004-01-01,Dejetos suínos,N,15378.5006
23,2005-01-01,Dejetos galináceos,N,10062.773860000001
23,2005-01-01,Dejetos suínos,N,15471.326
23,2006-01-01,Dejetos galináceos,N,10296.25332
23,2006-01-01,Dejetos suínos,N,15639.312
23,2007-01-01,Dejetos galináceos,N,11064.10918
23,2007-01-01,Dejetos suínos,N,16083.9566
23,2008-01-01,Dejetos galináceos,N,11252.680960000002
23,2008-01-01,Dejetos suínos,N,16366.891599999999
23,2009-01-01,Dejetos galináceos,N,11291.14978
23,2009-01-01,Dejetos suínos,N,16477.822
23,2010-01-01,Dejetos galináceos,N,11642.32178
23,2010-01-01,Dejetos suínos,N,16581.7802
23,2011-01-01,Dejetos galináceos,N,11819.5125
23,2011-01-01,Dejetos suínos,N,16949.546
23,2012-01-01,Dejetos galináceos,N,12230.680919999999
23,2012-01-01,Dejetos suínos,N,16657.6934
23,2013-01-01,Dejetos galináceos,N,12970.440320000002
23,2013-01-01,Dejetos suínos,N,16165.620799999999
23,2014-01-01,Dejetos galináceos,N,12888.000240000001
23,2014-01-01,Dejetos suínos,N,16871.105199999998
23,2015-01-01,Dejetos galináceos,N,13012.43244
23,2015-01-01,Dejetos suínos,N,18010.4564
23,2016-01-01,Dejetos galináceos,N,13157.7593
23,2016-01-01,Dejetos suínos,N,17746.2938
23,2017-01-01,Dejetos galináceos,N,13967.73992
23,2017-01-01,Dejetos suínos,N,16233.638799999999
23,2018-01-01,Dejetos galináceos,N,14751.90594
23,2018-01-01,Dejetos suínos,N,16628.484
23,2019-01-01,Dejetos galináceos,N,14761.095259999998
23,2019-01-01,Dejetos suínos,N,16750.589799999998
23,2020-01-01,Dejetos galináceos,N,15809.683679999998
23,2020-01-01,Dejetos suínos,N,17165.4428
23,2021-01-01,Dejetos galináceos,N,16373.89404
23,2021-01-01,Dejetos suínos,N,17259.035
23,2022-01-01,Dejetos galináceos,N,17139.402860000002
23,2022-01-01,Dejetos suínos,N,17556.738
24,2000-01-01,Dejetos galináceos,N,1897.47624
24,2000-01-01,Dejetos suínos,N,1858.78
24,2001-01-01,Dejetos galináceos,N,1913.5714399999997
24,2001-01-01,Dejetos suínos,N,1872.3977999999997
24,2002-01-01,Dejetos galináceos,N,2220.39998
24,2002-01-01,Dejetos suínos,N,2021.654
24,2003-01-01,Dejetos galináceos,N,2372.5806599999996
24,2003-01-01,Dejetos suínos,N,2122.8147999999997
24,2004-01-01,Dejetos galináceos,N,2555.03394
24,2004-01-01,Dejetos suínos,N,2291.17
24,2005-01-01,Dejetos galináceos,N,2466.22814
24,2005-01-01,Dejetos suínos,N,2401.22
24,2006-01-01,Dejetos galináceos,N,2507.88904
24,2006-01-01,Dejetos suínos,N,2603.1297999999997
24,2007-01-01,Dejetos galináceos,N,2277.7138999999997
24,2007-01-01,Dejetos suínos,N,2598.5716
24,2008-01-01,Dejetos galináceos,N,2212.05426
24,2008-01-01,Dejetos suínos,N,2715.7216000000003
24,2009-01-01,Dejetos galináceos,N,2172.80706
24,2009-01-01,Dejetos suínos,N,2752.7551999999996
24,2010-01-01,Dejetos galináceos,N,2218.5313399999995
24,2010-01-01,Dejetos suínos,N,2734.2526000000003
24,2011-01-01,Dejetos galináceos,N,2365.86654
24,2011-01-01,Dejetos suínos,N,2743.2554
24,2012-01-01,Dejetos galináceos,N,2225.23526
24,2012-01-01,Dejetos suínos,N,2457.2958
24,2013-01-01,Dejetos galináceos,N,2017.02226
24,2013-01-01,Dejetos suínos,N,2304.0067999999997
24,2014-01-01,Dejetos galináceos,N,2246.5288
24,2014-01-01,Dejetos suínos,N,3092.5185999999994
24,2015-01-01,Dejetos galináceos,N,2325.7531
24,2015-01-01,Dejetos suínos,N,3664.7075999999997
24,2016-01-01,Dejetos galináceos,N,2284.8527999999997
24,2016-01-01,Dejetos suínos,N,3883.9556
24,2017-01-01,Dejetos galináceos,N,2401.64268
24,2017-01-01,Dejetos suínos,N,3756.042
24,2018-01-01,Dejetos galináceos,N,2773.1366
24,2018-01-01,Dejetos suínos,N,3545.0442
24,2019-01-01,Dejetos galináceos,N,3536.6056200000003
24,2019-01-01,Dejetos suínos,N,3768.8504
24,2020-01-01,Dejetos galináceos,N,3886.9472
24,2020-01-01,Dejetos suínos,N,4145.335
24,2021-01-01,Dejetos galináceos,N,4774.2090800000005
24,2021-01-01,Dejetos suínos,N,4749.0905999999995
24,2022-01-01,Dejetos galináceos,N,5250.1359
24,2022-01-01,Dejetos suínos,N,5192.826399999999
25,2000-01-01,Dejetos galináceos,N,3289.87348
25,2000-01-01,Dejetos suínos,N,1758.3434
25,2001-01-01,Dejetos galináceos,N,3322.12478
25,2001-01-01,Dejetos suínos,N,1830.9053999999999
25,2002-01-01,Dejetos galináceos,N,3239.72882
25,2002-01-01,Dejetos suínos,N,1964.002
25,2003-01-01,Dejetos galináceos,N,3587.8711000000003
25,2003-01-01,Dejetos suínos,N,2004.5004
25,2004-01-01,Dejetos galináceos,N,3678.12576
25,2004-01-01,Dejetos suínos,N,2044.729
25,2005-01-01,Dejetos galináceos,N,3679.5670200000004
25,2005-01-01,Dejetos suínos,N,2051.9142
25,2006-01-01,Dejetos galináceos,N,3737.05014
